valid,0.995
unique@1000,1.0
unique@10000,1.0
FCD/Test,1.7631037982516347
SNN/Test,0.5697347809321917
Frag/Test,0.9953822673729962
Scaf/Test,0.07193145784904009
FCD/TestSF,1.7632028697791498
SNN/TestSF,0.5697347809321917
Frag/TestSF,0.9953822622269107
Scaf/TestSF,0.07193145784904009
IntDiv,0.8557568838473465
IntDiv2,0.8472700492503981
Filters,0.9969849246231156
logP,0.11458227362347283
SA,0.012597338351999087
QED,0.0034767903111443356
weight,1.9893832751215283
Novelty,0.8693467336683417
